order_id,order_date,customer_id,customer_name,segment,category,product,region,sales_channel,quantity,unit_price,discount,sales,cost,profit
ORD-11129,2024-06-22,CUST-0148,Customer 0148,Home Office,Fashion,Jeans,East,Online,5,59.18,0.15,251.51,219.71,31.8
ORD-11130,2025-07-19,CUST-0261,Customer 0261,Home Office,Electronics,Smartphone,South,Online,3,514.76,0.0,1544.28,870.84,673.44
ORD-11131,2025-01-13,CUST-0105,Customer 0105,Consumer,Fashion,T-Shirt,West,Retail Store,5,24.45,0.15,103.91,73.33,30.58
ORD-11132,2025-03-31,CUST-0222,Customer 0222,Corporate,Electronics,Laptop,North,Retail Store,8,657.04,0.05,4993.5,2985.55,2007.95
ORD-11133,2024-03-17,CUST-0168,Customer 0168,Home Office,Electronics,Smartphone,North,Marketplace,3,475.3,0.15,1212.02,858.97,353.05
ORD-11134,2025-03-19,CUST-0052,Customer 0052,Home Office,Office Supplies,Notebook,North,Marketplace,6,13.23,0.0,79.38,62.03,17.35
ORD-11135,2024-05-20,CUST-0301,Customer 0301,Consumer,Electronics,Smartphone,West,Online,7,526.0,0.0,3682.0,2366.97,1315.03
ORD-11136,2024-05-14,CUST-0102,Customer 0102,Consumer,Fashion,Jacket,West,Online,2,99.64,0.15,169.39,137.6,31.79
ORD-11137,2025-12-28,CUST-0092,Customer 0092,Home Office,Fashion,Jeans,South,Marketplace,1,58.1,0.1,52.29,39.99,12.3
ORD-11138,2025-06-27,CUST-0337,Customer 0337,Home Office,Office Supplies,Paper Pack,West,Retail Store,3,27.56,0.05,78.55,67.26,11.29
ORD-11139,2025-07-10,CUST-0247,Customer 0247,Corporate,Fashion,Jacket,West,Retail Store,5,82.41,0.0,412.05,365.5,46.55
ORD-11140,2025-11-09,CUST-0218,Customer 0218,Consumer,Office Supplies,Printer,East,Marketplace,2,277.04,0.0,554.08,366.59,187.49
ORD-11141,2025-05-10,CUST-0251,Customer 0251,Home Office,Fashion,Jeans,South,Retail Store,7,50.63,0.2,283.53,184.81,98.72
ORD-11142,2024-09-24,CUST-0346,Customer 0346,Corporate,Electronics,Headphones,East,Online,6,77.39,0.1,417.91,294.49,123.42
ORD-11143,2024-08-12,CUST-0174,Customer 0174,Consumer,Office Supplies,Paper Pack,South,Marketplace,1,24.61,0.05,23.38,14.67,8.71
ORD-11144,2024-05-12,CUST-0310,Customer 0310,Home Office,Electronics,Headphones,East,Retail Store,1,68.51,0.2,54.81,37.42,17.39
ORD-11145,2025-11-01,CUST-0026,Customer 0026,Home Office,Home & Kitchen,Blender,West,Marketplace,4,75.8,0.05,288.04,257.75,30.29
ORD-11146,2024-06-14,CUST-0192,Customer 0192,Consumer,Furniture,Bookshelf,North,Online,6,109.76,0.1,592.7,478.11,114.59
ORD-11147,2025-05-28,CUST-0204,Customer 0204,Consumer,Home & Kitchen,Blender,South,Online,8,67.28,0.0,538.24,352.82,185.42
ORD-11148,2025-01-21,CUST-0336,Customer 0336,Consumer,Office Supplies,Notebook,North,Online,7,13.15,0.0,92.05,78.87,13.18
ORD-11149,2024-01-21,CUST-0008,Customer 0008,Consumer,Home & Kitchen,Vacuum Cleaner,East,Retail Store,3,224.86,0.0,674.58,558.16,116.42
ORD-11150,2024-11-05,CUST-0141,Customer 0141,Home Office,Fashion,T-Shirt,West,Retail Store,8,22.0,0.0,176.0,156.51,19.49
ORD-11151,2024-04-05,CUST-0114,Customer 0114,Home Office,Office Supplies,Paper Pack,South,Retail Store,7,23.34,0.15,138.87,90.2,48.67
ORD-11152,2025-02-07,CUST-0191,Customer 0191,Corporate,Electronics,Smartwatch,South,Retail Store,2,165.1,0.1,297.18,264.88,32.3
ORD-11153,2025-07-30,CUST-0056,Customer 0056,Consumer,Office Supplies,Paper Pack,North,Marketplace,5,22.33,0.05,106.07,81.72,24.35
ORD-11154,2025-05-16,CUST-0304,Customer 0304,Corporate,Furniture,Desk,South,Online,4,196.33,0.0,785.32,601.38,183.94
ORD-11155,2025-02-25,CUST-0160,Customer 0160,Home Office,Fashion,Jacket,West,Online,6,77.49,0.0,464.94,367.84,97.1
ORD-11156,2025-07-29,CUST-0251,Customer 0251,Corporate,Office Supplies,Printer,West,Marketplace,8,318.6,0.05,2421.36,1531.53,889.83
ORD-11157,2024-04-17,CUST-0218,Customer 0218,Home Office,Home & Kitchen,Blender,North,Online,2,66.61,0.1,119.9,66.52,53.38
ORD-11158,2024-04-26,CUST-0020,Customer 0020,Corporate,Furniture,Sofa,South,Marketplace,7,585.79,0.1,3690.48,3067.17,623.31
ORD-11159,2025-02-12,CUST-0005,Customer 0005,Home Office,Home & Kitchen,Vacuum Cleaner,East,Marketplace,5,205.94,0.0,1029.7,672.37,357.33
ORD-11160,2025-07-31,CUST-0333,Customer 0333,Home Office,Office Supplies,Pen Set,East,Marketplace,3,16.87,0.0,50.61,39.97,10.64
ORD-11161,2025-04-28,CUST-0237,Customer 0237,Consumer,Home & Kitchen,Lamp,South,Marketplace,4,50.77,0.05,192.93,154.74,38.19
ORD-11162,2024-11-21,CUST-0214,Customer 0214,Consumer,Fashion,T-Shirt,East,Marketplace,3,24.78,0.0,74.34,66.73,7.61
ORD-11163,2025-12-11,CUST-0049,Customer 0049,Home Office,Furniture,Desk,South,Online,8,193.25,0.05,1468.7,1129.05,339.65
ORD-11164,2024-12-19,CUST-0322,Customer 0322,Corporate,Office Supplies,Printer,East,Retail Store,1,261.06,0.0,261.06,218.58,42.48
ORD-11165,2024-09-17,CUST-0288,Customer 0288,Consumer,Home & Kitchen,Vacuum Cleaner,East,Online,4,215.84,0.0,863.36,505.96,357.4
ORD-11166,2024-05-09,CUST-0268,Customer 0268,Home Office,Office Supplies,Notebook,East,Marketplace,7,12.27,0.05,81.6,69.25,12.35
ORD-11167,2024-08-02,CUST-0087,Customer 0087,Home Office,Home & Kitchen,Vacuum Cleaner,South,Online,1,240.81,0.0,240.81,140.14,100.67
ORD-11168,2024-01-01,CUST-0166,Customer 0166,Corporate,Furniture,Sofa,West,Retail Store,2,579.21,0.0,1158.42,964.42,194.0
ORD-11169,2024-09-03,CUST-0287,Customer 0287,Corporate,Office Supplies,Notebook,East,Marketplace,7,12.99,0.1,81.84,65.24,16.6
ORD-11170,2025-09-11,CUST-0110,Customer 0110,Corporate,Office Supplies,Notebook,West,Retail Store,3,13.2,0.2,31.68,25.31,6.37
ORD-11171,2025-07-25,CUST-0223,Customer 0223,Corporate,Office Supplies,Notebook,East,Marketplace,6,10.29,0.0,61.74,41.86,19.88
ORD-11172,2025-09-23,CUST-0287,Customer 0287,Consumer,Fashion,Jeans,South,Retail Store,4,52.92,0.1,190.51,167.0,23.51
ORD-11173,2024-01-06,CUST-0301,Customer 0301,Corporate,Office Supplies,Printer,North,Marketplace,5,245.91,0.05,1168.07,793.24,374.83
ORD-11174,2025-10-24,CUST-0141,Customer 0141,Corporate,Office Supplies,Notebook,East,Marketplace,8,10.36,0.1,74.59,59.18,15.41
ORD-11175,2025-04-27,CUST-0312,Customer 0312,Home Office,Electronics,Laptop,North,Online,8,676.6,0.1,4871.52,3958.0,913.52
ORD-11176,2025-09-19,CUST-0079,Customer 0079,Consumer,Office Supplies,Notebook,North,Retail Store,3,10.5,0.0,31.5,26.52,4.98
ORD-11177,2024-04-09,CUST-0279,Customer 0279,Corporate,Electronics,Headphones,East,Marketplace,5,83.72,0.0,418.6,338.27,80.33
ORD-11178,2025-06-12,CUST-0008,Customer 0008,Consumer,Furniture,Bookshelf,South,Marketplace,7,132.16,0.1,832.61,653.08,179.53
ORD-11179,2024-03-26,CUST-0089,Customer 0089,Home Office,Furniture,Bookshelf,West,Online,8,111.92,0.0,895.36,554.71,340.65
ORD-11180,2024-10-07,CUST-0288,Customer 0288,Home Office,Electronics,Headphones,North,Marketplace,6,76.19,0.0,457.14,342.33,114.81
ORD-11181,2024-04-29,CUST-0047,Customer 0047,Home Office,Fashion,T-Shirt,North,Online,3,21.9,0.2,52.56,34.75,17.81
ORD-11182,2025-10-15,CUST-0192,Customer 0192,Corporate,Electronics,Smartphone,South,Marketplace,8,556.58,0.0,4452.64,3918.92,533.72
ORD-11183,2024-02-24,CUST-0195,Customer 0195,Corporate,Furniture,Bookshelf,South,Online,5,112.04,0.0,560.2,418.9,141.3
ORD-11184,2024-06-30,CUST-0152,Customer 0152,Corporate,Office Supplies,Printer,East,Retail Store,5,274.93,0.2,1099.72,640.42,459.3
ORD-11185,2025-10-08,CUST-0088,Customer 0088,Consumer,Home & Kitchen,Vacuum Cleaner,West,Retail Store,1,202.8,0.15,172.38,127.27,45.11
ORD-11186,2024-12-16,CUST-0258,Customer 0258,Consumer,Office Supplies,Printer,West,Retail Store,5,281.11,0.0,1405.55,876.72,528.83
ORD-11187,2025-06-13,CUST-0338,Customer 0338,Corporate,Electronics,Laptop,West,Marketplace,3,668.96,0.1,1806.19,1364.37,441.82
ORD-11188,2024-11-26,CUST-0054,Customer 0054,Corporate,Home & Kitchen,Blender,North,Online,6,67.32,0.0,403.92,289.38,114.54
ORD-11189,2024-06-15,CUST-0240,Customer 0240,Home Office,Office Supplies,Pen Set,West,Marketplace,3,17.67,0.0,53.01,40.6,12.41
ORD-11190,2024-09-06,CUST-0130,Customer 0130,Corporate,Fashion,Sneakers,North,Online,6,104.65,0.15,533.72,420.3,113.42
ORD-11191,2025-03-07,CUST-0219,Customer 0219,Home Office,Home & Kitchen,Blender,South,Retail Store,5,72.77,0.15,309.27,173.19,136.08
ORD-11192,2025-08-04,CUST-0072,Customer 0072,Consumer,Home & Kitchen,Cookware Set,East,Online,3,132.99,0.2,319.18,282.78,36.4
ORD-11193,2025-02-09,CUST-0085,Customer 0085,Consumer,Office Supplies,Paper Pack,East,Retail Store,8,26.19,0.0,209.52,129.93,79.59
ORD-11194,2024-08-29,CUST-0105,Customer 0105,Home Office,Electronics,Smartphone,East,Online,7,533.62,0.0,3735.34,2255.95,1479.39
ORD-11195,2024-12-18,CUST-0052,Customer 0052,Corporate,Fashion,Jeans,West,Retail Store,8,58.08,0.15,394.94,313.81,81.13
ORD-11196,2025-01-31,CUST-0066,Customer 0066,Corporate,Furniture,Office Chair,West,Marketplace,6,145.49,0.0,872.94,580.06,292.88
ORD-11197,2024-12-21,CUST-0251,Customer 0251,Consumer,Fashion,T-Shirt,East,Retail Store,1,27.89,0.0,27.89,17.08,10.81
ORD-11198,2025-09-17,CUST-0307,Customer 0307,Consumer,Office Supplies,Notebook,North,Online,7,12.52,0.0,87.64,52.44,35.2
ORD-11199,2024-04-05,CUST-0174,Customer 0174,Corporate,Office Supplies,Paper Pack,West,Marketplace,7,22.6,0.2,126.56,76.29,50.27
ORD-11200,2024-09-24,CUST-0216,Customer 0216,Consumer,Fashion,T-Shirt,West,Online,3,24.24,0.0,72.72,53.16,19.56
ORD-11201,2025-11-02,CUST-0208,Customer 0208,Corporate,Office Supplies,Notebook,West,Online,1,11.35,0.0,11.35,8.53,2.82
ORD-11202,2025-03-08,CUST-0028,Customer 0028,Home Office,Fashion,Sneakers,West,Marketplace,5,102.04,0.1,459.18,354.46,104.72
ORD-11203,2025-12-30,CUST-0172,Customer 0172,Home Office,Office Supplies,Paper Pack,West,Marketplace,6,27.14,0.0,162.84,145.46,17.38
ORD-11204,2024-01-08,CUST-0173,Customer 0173,Corporate,Electronics,Smartphone,West,Online,5,502.23,0.0,2511.15,1921.24,589.91
ORD-11205,2024-02-10,CUST-0063,Customer 0063,Home Office,Fashion,Jacket,East,Retail Store,8,86.41,0.1,622.15,535.8,86.35
ORD-11206,2025-11-22,CUST-0152,Customer 0152,Corporate,Fashion,Jacket,North,Retail Store,1,83.72,0.15,71.16,46.44,24.72
ORD-11207,2025-10-13,CUST-0019,Customer 0019,Corporate,Office Supplies,Pen Set,South,Online,2,19.25,0.05,36.57,26.91,9.66
ORD-11208,2024-05-09,CUST-0075,Customer 0075,Corporate,Electronics,Laptop,South,Marketplace,8,838.36,0.1,6036.19,4049.59,1986.6
ORD-11209,2024-02-11,CUST-0040,Customer 0040,Home Office,Home & Kitchen,Vacuum Cleaner,North,Retail Store,6,180.91,0.05,1031.19,787.08,244.11
ORD-11210,2024-12-11,CUST-0327,Customer 0327,Home Office,Home & Kitchen,Blender,East,Marketplace,5,72.77,0.1,327.46,201.18,126.28
ORD-11211,2024-04-29,CUST-0099,Customer 0099,Consumer,Electronics,Smartwatch,North,Retail Store,5,186.24,0.05,884.64,653.49,231.15
ORD-11212,2024-08-08,CUST-0224,Customer 0224,Home Office,Home & Kitchen,Vacuum Cleaner,North,Marketplace,5,221.9,0.2,887.6,545.87,341.73
ORD-11213,2025-11-25,CUST-0146,Customer 0146,Corporate,Fashion,Jeans,South,Retail Store,5,53.47,0.0,267.35,148.79,118.56
ORD-11214,2025-09-05,CUST-0326,Customer 0326,Corporate,Office Supplies,Paper Pack,South,Online,6,22.91,0.0,137.46,76.47,60.99
ORD-11215,2025-12-30,CUST-0312,Customer 0312,Home Office,Home & Kitchen,Lamp,West,Retail Store,8,43.93,0.15,298.72,226.53,72.19
ORD-11216,2024-12-17,CUST-0175,Customer 0175,Home Office,Home & Kitchen,Blender,West,Online,6,82.26,0.05,468.88,282.79,186.09
ORD-11217,2025-11-20,CUST-0200,Customer 0200,Consumer,Home & Kitchen,Cookware Set,West,Marketplace,5,120.36,0.1,541.62,459.46,82.16
ORD-11218,2024-07-31,CUST-0272,Customer 0272,Home Office,Office Supplies,Notebook,West,Online,6,11.25,0.05,64.12,42.34,21.78
ORD-11219,2025-10-01,CUST-0181,Customer 0181,Corporate,Furniture,Desk,West,Online,7,252.72,0.1,1592.14,888.72,703.42
ORD-11220,2025-01-22,CUST-0311,Customer 0311,Consumer,Fashion,Jeans,East,Online,2,53.28,0.0,106.56,66.49,40.07
ORD-11221,2025-07-17,CUST-0210,Customer 0210,Corporate,Furniture,Sofa,East,Marketplace,6,634.05,0.0,3804.3,2890.27,914.03
ORD-11222,2025-05-29,CUST-0275,Customer 0275,Corporate,Electronics,Headphones,East,Retail Store,7,88.62,0.0,620.34,448.62,171.72
ORD-11223,2025-02-13,CUST-0148,Customer 0148,Home Office,Furniture,Desk,South,Marketplace,1,241.77,0.15,205.5,167.9,37.6
ORD-11224,2025-08-17,CUST-0335,Customer 0335,Home Office,Electronics,Smartwatch,South,Online,7,175.16,0.1,1103.51,852.73,250.78
ORD-11225,2025-09-05,CUST-0293,Customer 0293,Home Office,Home & Kitchen,Blender,West,Marketplace,7,71.06,0.0,497.42,317.09,180.33
ORD-11226,2024-01-24,CUST-0308,Customer 0308,Consumer,Electronics,Headphones,West,Retail Store,7,80.27,0.15,477.61,294.95,182.66
ORD-11227,2025-04-28,CUST-0103,Customer 0103,Consumer,Furniture,Desk,West,Retail Store,6,206.34,0.0,1238.04,1068.5,169.54
ORD-11228,2024-09-04,CUST-0091,Customer 0091,Corporate,Furniture,Sofa,South,Online,8,677.57,0.15,4607.48,3830.15,777.33
ORD-11229,2024-01-08,CUST-0017,Customer 0017,Consumer,Fashion,T-Shirt,West,Retail Store,7,28.72,0.15,170.88,145.55,25.33
ORD-11230,2025-09-13,CUST-0332,Customer 0332,Corporate,Home & Kitchen,Blender,West,Marketplace,1,74.57,0.1,67.11,53.96,13.15
ORD-11231,2025-02-13,CUST-0262,Customer 0262,Corporate,Electronics,Headphones,North,Marketplace,8,86.9,0.1,625.68,366.82,258.86
ORD-11232,2025-02-26,CUST-0337,Customer 0337,Consumer,Furniture,Bookshelf,East,Online,6,134.87,0.0,809.22,670.39,138.83
ORD-11233,2025-04-14,CUST-0252,Customer 0252,Corporate,Office Supplies,Notebook,West,Marketplace,4,11.43,0.05,43.43,34.36,9.07
ORD-11234,2025-08-31,CUST-0019,Customer 0019,Corporate,Office Supplies,Pen Set,East,Marketplace,3,18.12,0.0,54.36,30.39,23.97
ORD-11235,2024-06-11,CUST-0291,Customer 0291,Consumer,Office Supplies,Pen Set,South,Online,5,19.15,0.1,86.17,67.7,18.47
ORD-11236,2025-01-28,CUST-0132,Customer 0132,Consumer,Home & Kitchen,Lamp,North,Retail Store,4,49.74,0.0,198.96,150.04,48.92
ORD-11237,2025-05-03,CUST-0317,Customer 0317,Home Office,Office Supplies,Paper Pack,East,Marketplace,3,26.08,0.05,74.33,56.16,18.17
ORD-11238,2025-05-11,CUST-0332,Customer 0332,Corporate,Office Supplies,Paper Pack,North,Marketplace,3,24.87,0.15,63.42,45.62,17.8
ORD-11239,2024-08-18,CUST-0159,Customer 0159,Home Office,Electronics,Headphones,North,Marketplace,4,71.6,0.0,286.4,218.53,67.87
ORD-11240,2025-05-25,CUST-0236,Customer 0236,Home Office,Furniture,Bookshelf,South,Marketplace,1,132.45,0.2,105.96,87.32,18.64
ORD-11241,2025-11-11,CUST-0017,Customer 0017,Consumer,Furniture,Bookshelf,East,Marketplace,7,105.56,0.2,591.14,393.3,197.84
ORD-11242,2024-02-27,CUST-0229,Customer 0229,Home Office,Home & Kitchen,Blender,South,Online,4,69.51,0.0,278.04,224.88,53.16
ORD-11243,2024-02-11,CUST-0312,Customer 0312,Home Office,Fashion,Jeans,North,Online,5,51.33,0.15,218.15,176.72,41.43
ORD-11244,2024-03-03,CUST-0107,Customer 0107,Corporate,Home & Kitchen,Lamp,North,Marketplace,4,46.16,0.0,184.64,139.12,45.52
ORD-11245,2025-10-11,CUST-0038,Customer 0038,Consumer,Electronics,Headphones,North,Marketplace,4,70.79,0.1,254.84,147.6,107.24
ORD-11246,2025-09-04,CUST-0250,Customer 0250,Consumer,Home & Kitchen,Cookware Set,West,Marketplace,5,119.4,0.15,507.45,355.43,152.02
ORD-11247,2024-01-01,CUST-0129,Customer 0129,Corporate,Furniture,Sofa,West,Marketplace,7,605.29,0.15,3601.48,2776.36,825.12
ORD-11248,2024-09-27,CUST-0273,Customer 0273,Corporate,Office Supplies,Pen Set,West,Online,4,16.79,0.05,63.8,47.62,16.18
ORD-11249,2024-01-07,CUST-0164,Customer 0164,Corporate,Furniture,Sofa,East,Online,8,584.31,0.1,4207.03,2410.4,1796.63
ORD-11250,2025-10-15,CUST-0276,Customer 0276,Consumer,Fashion,Jacket,East,Marketplace,3,97.53,0.0,292.59,239.05,53.54
ORD-11251,2025-06-27,CUST-0242,Customer 0242,Home Office,Office Supplies,Pen Set,South,Retail Store,2,16.92,0.2,27.07,20.66,6.41
ORD-11252,2025-02-09,CUST-0088,Customer 0088,Home Office,Furniture,Desk,West,Marketplace,3,230.73,0.15,588.36,390.66,197.7
ORD-11253,2024-10-02,CUST-0118,Customer 0118,Corporate,Home & Kitchen,Vacuum Cleaner,South,Retail Store,5,237.36,0.1,1068.12,899.41,168.71
ORD-11254,2024-11-18,CUST-0231,Customer 0231,Consumer,Office Supplies,Pen Set,West,Online,5,18.34,0.1,82.53,67.42,15.11
ORD-11255,2025-10-23,CUST-0072,Customer 0072,Consumer,Fashion,Jacket,East,Retail Store,8,77.03,0.05,585.43,466.31,119.12
ORD-11256,2024-11-25,CUST-0219,Customer 0219,Consumer,Office Supplies,Notebook,West,Retail Store,7,12.21,0.05,81.2,65.66,15.54
ORD-11257,2024-09-05,CUST-0083,Customer 0083,Corporate,Electronics,Laptop,North,Marketplace,6,745.43,0.2,3578.06,2871.19,706.87
ORD-11258,2024-09-12,CUST-0144,Customer 0144,Corporate,Fashion,Sneakers,East,Retail Store,7,96.85,0.0,677.95,524.65,153.3
ORD-11259,2025-04-28,CUST-0069,Customer 0069,Consumer,Office Supplies,Notebook,South,Marketplace,2,13.72,0.05,26.07,21.02,5.05
ORD-11260,2025-07-29,CUST-0046,Customer 0046,Home Office,Office Supplies,Printer,East,Marketplace,8,265.54,0.0,2124.32,1574.77,549.55
ORD-11261,2025-12-07,CUST-0012,Customer 0012,Home Office,Home & Kitchen,Lamp,East,Retail Store,3,50.0,0.0,150.0,119.21,30.79
ORD-11262,2024-07-07,CUST-0165,Customer 0165,Home Office,Fashion,Jeans,East,Retail Store,8,54.35,0.0,434.8,289.82,144.98
ORD-11263,2024-05-23,CUST-0062,Customer 0062,Consumer,Home & Kitchen,Blender,North,Marketplace,7,72.67,0.1,457.82,329.73,128.09
ORD-11264,2025-08-02,CUST-0224,Customer 0224,Home Office,Office Supplies,Notebook,West,Retail Store,1,13.34,0.15,11.34,7.54,3.8
ORD-11265,2025-10-11,CUST-0035,Customer 0035,Consumer,Home & Kitchen,Lamp,South,Marketplace,2,39.49,0.15,67.13,50.04,17.09
ORD-11266,2025-09-16,CUST-0333,Customer 0333,Corporate,Electronics,Smartwatch,West,Retail Store,4,194.42,0.0,777.68,545.02,232.66
ORD-11267,2024-03-15,CUST-0094,Customer 0094,Corporate,Furniture,Bookshelf,North,Retail Store,6,121.0,0.1,653.4,517.76,135.64
ORD-11268,2024-01-07,CUST-0320,Customer 0320,Consumer,Home & Kitchen,Lamp,East,Online,7,38.37,0.0,268.59,178.03,90.56
ORD-11269,2025-06-29,CUST-0235,Customer 0235,Home Office,Home & Kitchen,Lamp,South,Online,4,50.74,0.15,172.52,148.82,23.7
ORD-11270,2024-11-11,CUST-0093,Customer 0093,Consumer,Furniture,Desk,South,Marketplace,2,222.21,0.0,444.42,391.34,53.08
ORD-11271,2024-12-01,CUST-0162,Customer 0162,Corporate,Office Supplies,Notebook,East,Online,4,10.95,0.2,35.04,22.99,12.05
ORD-11272,2024-01-28,CUST-0071,Customer 0071,Corporate,Furniture,Bookshelf,South,Retail Store,8,132.03,0.0,1056.24,719.61,336.63
ORD-11273,2025-03-25,CUST-0205,Customer 0205,Consumer,Electronics,Smartwatch,North,Online,4,194.63,0.0,778.52,589.01,189.51
ORD-11274,2024-06-15,CUST-0108,Customer 0108,Corporate,Home & Kitchen,Blender,West,Online,2,80.41,0.1,144.74,97.76,46.98
ORD-11275,2025-06-03,CUST-0185,Customer 0185,Consumer,Furniture,Office Chair,North,Retail Store,8,150.39,0.05,1142.96,1006.62,136.34
ORD-11276,2024-04-12,CUST-0182,Customer 0182,Home Office,Fashion,Sneakers,East,Online,6,121.11,0.05,690.33,484.58,205.75
ORD-11277,2025-04-27,CUST-0009,Customer 0009,Consumer,Electronics,Smartwatch,South,Online,5,187.96,0.2,751.84,498.58,253.26
ORD-11278,2024-05-11,CUST-0266,Customer 0266,Consumer,Home & Kitchen,Blender,South,Marketplace,3,79.39,0.0,238.17,194.54,43.63
ORD-11279,2025-09-24,CUST-0213,Customer 0213,Consumer,Office Supplies,Pen Set,South,Retail Store,3,16.23,0.1,43.82,38.46,5.36
ORD-11280,2024-01-31,CUST-0255,Customer 0255,Corporate,Electronics,Smartphone,East,Online,4,485.55,0.05,1845.09,1255.79,589.3
ORD-11281,2024-01-30,CUST-0241,Customer 0241,Consumer,Electronics,Headphones,West,Marketplace,1,88.93,0.2,71.14,61.87,9.27
ORD-11282,2024-06-10,CUST-0052,Customer 0052,Consumer,Home & Kitchen,Cookware Set,North,Retail Store,1,156.68,0.05,148.85,86.67,62.18
ORD-11283,2025-07-03,CUST-0226,Customer 0226,Corporate,Fashion,Sneakers,West,Retail Store,3,120.21,0.15,306.54,168.67,137.87
ORD-11284,2025-11-03,CUST-0277,Customer 0277,Corporate,Furniture,Bookshelf,South,Online,6,126.06,0.15,642.91,375.29,267.62
ORD-11285,2024-05-26,CUST-0116,Customer 0116,Home Office,Furniture,Desk,North,Online,2,193.26,0.2,309.22,213.78,95.44
ORD-11286,2024-07-08,CUST-0338,Customer 0338,Home Office,Furniture,Bookshelf,East,Online,5,127.58,0.05,606.0,431.32,174.68
ORD-11287,2025-01-18,CUST-0339,Customer 0339,Home Office,Office Supplies,Paper Pack,West,Marketplace,3,26.77,0.15,68.26,57.87,10.39
ORD-11288,2024-07-05,CUST-0008,Customer 0008,Consumer,Electronics,Smartphone,West,Retail Store,3,430.12,0.2,1032.29,854.91,177.38
ORD-11289,2025-05-10,CUST-0177,Customer 0177,Corporate,Electronics,Smartwatch,West,Online,4,199.95,0.2,639.84,569.31,70.53
ORD-11290,2025-07-12,CUST-0226,Customer 0226,Corporate,Fashion,Jacket,East,Online,2,84.04,0.2,134.46,110.12,24.34
ORD-11291,2025-05-14,CUST-0282,Customer 0282,Home Office,Office Supplies,Pen Set,East,Online,8,15.82,0.2,101.25,86.03,15.22
ORD-11292,2025-10-19,CUST-0014,Customer 0014,Consumer,Office Supplies,Paper Pack,North,Marketplace,3,22.95,0.0,68.85,48.89,19.96
ORD-11293,2024-12-21,CUST-0158,Customer 0158,Home Office,Office Supplies,Printer,South,Retail Store,8,284.48,0.1,2048.26,1800.1,248.16
ORD-11294,2024-05-25,CUST-0349,Customer 0349,Home Office,Home & Kitchen,Cookware Set,South,Marketplace,4,127.34,0.0,509.36,412.89,96.47
ORD-11295,2025-06-29,CUST-0186,Customer 0186,Corporate,Home & Kitchen,Blender,South,Online,4,85.06,0.2,272.19,200.28,71.91
ORD-11296,2024-06-04,CUST-0277,Customer 0277,Corporate,Furniture,Desk,East,Retail Store,7,205.38,0.0,1437.66,1273.29,164.37
ORD-11297,2025-05-02,CUST-0240,Customer 0240,Consumer,Home & Kitchen,Vacuum Cleaner,East,Marketplace,6,223.96,0.0,1343.76,880.16,463.6
ORD-11298,2024-08-01,CUST-0314,Customer 0314,Corporate,Home & Kitchen,Lamp,South,Online,2,48.44,0.0,96.88,58.04,38.84
ORD-11299,2025-10-23,CUST-0215,Customer 0215,Consumer,Fashion,Jeans,South,Retail Store,7,49.94,0.15,297.14,250.2,46.94
ORD-11300,2024-05-06,CUST-0300,Customer 0300,Corporate,Furniture,Sofa,North,Marketplace,3,638.96,0.0,1916.88,1505.29,411.59
ORD-11301,2025-06-20,CUST-0053,Customer 0053,Consumer,Electronics,Headphones,West,Online,8,83.85,0.0,670.8,439.1,231.7
ORD-11302,2024-10-05,CUST-0021,Customer 0021,Home Office,Electronics,Headphones,South,Marketplace,7,70.71,0.05,470.22,335.4,134.82
ORD-11303,2024-08-18,CUST-0268,Customer 0268,Home Office,Fashion,Jacket,East,Online,2,103.44,0.0,206.88,157.47,49.41
ORD-11304,2025-03-07,CUST-0030,Customer 0030,Corporate,Fashion,Sneakers,East,Retail Store,2,121.3,0.05,230.47,185.84,44.63
ORD-11305,2024-03-26,CUST-0007,Customer 0007,Corporate,Office Supplies,Pen Set,South,Marketplace,2,19.65,0.2,31.44,19.96,11.48
ORD-11306,2024-04-16,CUST-0250,Customer 0250,Corporate,Fashion,Jacket,North,Marketplace,7,90.51,0.15,538.53,470.59,67.94
ORD-11307,2025-08-12,CUST-0049,Customer 0049,Home Office,Electronics,Laptop,West,Retail Store,2,718.66,0.0,1437.32,1128.89,308.43
ORD-11308,2025-10-24,CUST-0226,Customer 0226,Corporate,Electronics,Headphones,West,Marketplace,8,88.72,0.15,603.3,339.69,263.61
ORD-11309,2025-08-03,CUST-0093,Customer 0093,Corporate,Electronics,Smartphone,North,Marketplace,1,566.89,0.2,453.51,265.11,188.4
ORD-11310,2025-01-02,CUST-0350,Customer 0350,Corporate,Fashion,Jacket,North,Retail Store,6,102.79,0.05,585.9,373.24,212.66
ORD-11311,2024-06-13,CUST-0108,Customer 0108,Consumer,Fashion,Jacket,West,Online,6,87.34,0.2,419.23,281.72,137.51
ORD-11312,2025-09-23,CUST-0276,Customer 0276,Home Office,Office Supplies,Pen Set,North,Marketplace,4,19.77,0.05,75.13,43.99,31.14
ORD-11313,2025-09-28,CUST-0255,Customer 0255,Corporate,Fashion,Jacket,East,Retail Store,3,81.96,0.1,221.29,188.01,33.28
ORD-11314,2024-06-12,CUST-0087,Customer 0087,Home Office,Fashion,Jacket,East,Marketplace,6,79.51,0.0,477.06,359.53,117.53
ORD-11315,2025-02-11,CUST-0317,Customer 0317,Home Office,Home & Kitchen,Cookware Set,West,Retail Store,2,122.92,0.0,245.84,196.45,49.39
